id,timestamp,vehicle_id,traffic_density,network_quality,battery,speed,task_type,rl_decision,final_decision,adaptation_reason,explanation
1506,2026-06-24 16:22:45,vehicle_17,HIGH,MODERATE,22.78,18.66,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1507,2026-06-24 16:22:46,vehicle_28,LOW,MODERATE,98.73,6.95,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1508,2026-06-24 16:22:47,vehicle_22,HIGH,MODERATE,41.67,18.08,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1509,2026-06-24 16:22:48,vehicle_19,HIGH,MODERATE,40.07,12.18,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1510,2026-06-24 16:22:50,vehicle_14,LOW,MODERATE,78.83,9.58,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1511,2026-06-24 16:22:51,vehicle_30,MEDIUM,MODERATE,43.4,20.39,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1512,2026-06-24 16:22:52,vehicle_28,MEDIUM,MODERATE,59.48,13.69,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1513,2026-06-24 16:22:53,vehicle_8,MEDIUM,MODERATE,84.71,6.2,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1514,2026-06-24 16:22:54,vehicle_10,HIGH,MODERATE,61.77,9.78,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1515,2026-06-24 16:22:55,vehicle_11,HIGH,MODERATE,94.59,12.39,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1516,2026-06-24 16:22:56,vehicle_9,HIGH,MODERATE,65.08,18.12,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1517,2026-06-24 16:22:57,vehicle_5,MEDIUM,MODERATE,37.48,8.84,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1518,2026-06-24 16:22:58,vehicle_1,LOW,MODERATE,49.71,18.01,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1519,2026-06-24 16:22:59,vehicle_19,HIGH,MODERATE,45.62,6.81,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1520,2026-06-24 16:23:00,vehicle_26,HIGH,MODERATE,24.61,14.92,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1521,2026-06-24 16:23:01,vehicle_1,MEDIUM,MODERATE,44.7,18.43,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1522,2026-06-24 16:23:02,vehicle_2,MEDIUM,MODERATE,24.1,10.6,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1523,2026-06-24 16:23:03,vehicle_30,HIGH,MODERATE,91.44,19.66,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1524,2026-06-24 16:23:04,vehicle_2,HIGH,MODERATE,43.66,14.19,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1525,2026-06-24 16:23:05,vehicle_13,MEDIUM,MODERATE,34.73,5.56,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1526,2026-06-24 16:23:06,vehicle_16,MEDIUM,MODERATE,65.16,8.4,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1527,2026-06-24 16:23:07,vehicle_5,MEDIUM,MODERATE,30.58,5.3,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1528,2026-06-24 16:23:08,vehicle_22,MEDIUM,MODERATE,94.62,20.03,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1529,2026-06-24 16:23:09,vehicle_8,MEDIUM,MODERATE,85.08,17.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1530,2026-06-24 16:23:10,vehicle_23,HIGH,MODERATE,32.1,5.94,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1531,2026-06-24 16:23:11,vehicle_3,HIGH,MODERATE,86.01,18.63,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1532,2026-06-24 16:23:13,vehicle_30,LOW,MODERATE,41.44,20.18,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1533,2026-06-24 16:23:14,vehicle_26,LOW,MODERATE,84.99,19.86,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1534,2026-06-24 16:23:15,vehicle_5,MEDIUM,MODERATE,64.85,9.5,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1535,2026-06-24 16:23:16,vehicle_17,LOW,MODERATE,44.55,21.02,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1536,2026-06-24 16:23:17,vehicle_6,LOW,MODERATE,52.5,8.79,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1537,2026-06-24 16:23:18,vehicle_15,MEDIUM,MODERATE,80.25,20.1,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1538,2026-06-24 16:23:19,vehicle_15,HIGH,MODERATE,71.79,14.92,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1539,2026-06-24 16:23:20,vehicle_7,MEDIUM,MODERATE,64.36,7.94,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1540,2026-06-24 16:23:21,vehicle_29,MEDIUM,MODERATE,28.91,12.09,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1541,2026-06-24 16:23:22,vehicle_23,MEDIUM,MODERATE,23.96,8.65,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1542,2026-06-24 16:23:23,vehicle_17,LOW,MODERATE,53.75,7.47,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1543,2026-06-24 16:23:24,vehicle_30,HIGH,MODERATE,28.06,8.07,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1544,2026-06-24 16:23:25,vehicle_21,HIGH,MODERATE,99.7,21.26,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1545,2026-06-24 16:23:26,vehicle_21,HIGH,MODERATE,51.19,15.72,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
